
transaction_amount,transaction_hour,merchant_category,country_risk,card_present,online_transaction,failed_attempts,transactions_last_hour,account_age_days,fraud
249.09,14,Shopping,0,0,0,3,8,477,0
422.86,2,Electronics,0,0,1,1,20,2620,1
2455.91,23,Entertainment,0,0,0,2,20,1177,1
980.61,4,Shopping,0,1,1,0,8,3479,0
1576.55,12,Grocery,0,1,0,1,4,2947,0
1799.12,16,Fuel,0,1,1,5,15,809,1
4040.76,6,Restaurant,0,1,1,0,9,1703,0
1125.39,3,Grocery,1,1,1,5,3,1891,1
3383.44,1,Shopping,0,1,0,0,6,2374,0
1240.22,15,Restaurant,0,1,1,1,4,2581,0
4014.79,19,Restaurant,1,1,0,4,11,850,1
3504.42,20,Travel,0,1,0,4,5,1328,0
4432.51,16,Restaurant,0,0,1,4,9,3337,1
998.71,7,Electronics,1,0,1,1,17,2664,1
4297.64,8,Fuel,1,1,1,5,2,3611,1
4645.24,14,Electronics,0,1,1,3,5,1496,1
4872.75,11,Grocery,0,0,1,0,13,1651,1
501.66,2,Restaurant,1,1,1,2,5,726,1
842.6,19,Shopping,0,1,0,2,10,2064,0
4465.04,8,Fuel,1,0,0,3,13,1106,1
3379.68,3,Fuel,1,1,1,1,3,3131,1
1493.56,18,Restaurant,1,1,1,5,1,1766,1
1375.02,2,Travel,1,1,0,5,3,3624,1
2875.17,16,Shopping,1,0,0,2,3,2638,0
2046.3,2,Electronics,0,1,1,2,15,176,1
4498.96,22,Shopping,1,1,0,4,13,1966,1
4799.44,11,Restaurant,0,1,1,5,10,1469,1
768.6,5,Travel,1,1,1,1,17,3034,1
4625.91,19,Restaurant,0,0,0,1,19,47,0
4859.04,17,Electronics,0,0,1,3,12,390,1
1197.41,21,Grocery,0,0,0,0,12,1596,0
124.73,13,Fuel,0,1,1,0,8,3074,0
49.12,11,Electronics,0,1,1,3,8,979,0
4413.01,13,Restaurant,0,0,1,2,4,2233,0
1803.04,19,Restaurant,0,0,1,4,11,3005,1
422.37,22,Travel,0,1,0,1,16,1002,0
1258.54,10,Fuel,1,1,1,2,17,1253,1
1589.71,7,Fuel,1,1,1,3,3,89,1
301.28,2,Fuel,1,0,1,4,7,1364,1
3493.87,16,Shopping,0,1,0,5,17,2154,1
1410.78,5,Travel,1,1,0,2,16,3509,0
2972.62,13,Shopping,0,1,1,5,5,3057,1
3380.51,2,Shopping,0,0,1,1,18,2724,1
2169.54,2,Travel,1,1,1,4,18,2193,1
66.42,0,Fuel,0,1,0,4,5,736,0
357.7,23,Travel,0,0,1,0,15,577,1
825.21,23,Electronics,0,0,0,0,17,966,0
3665.97,5,Travel,0,1,0,1,6,3370,0
1141.18,0,Entertainment,0,0,0,4,2,3447,0
1608.41,12,Shopping,1,0,0,2,3,2576,0
300.65,22,Fuel,1,1,0,4,14,1849,1
3853.78,21,Entertainment,0,0,0,5,10,219,1
3629.45,2,Restaurant,1,0,1,5,14,1103,1
4698.0,11,Grocery,0,0,1,4,7,1098,1
924.36,9,Entertainment,0,0,0,3,19,1466,0
3302.43,7,Restaurant,0,0,1,3,20,2118,1
1161.05,18,Travel,0,0,1,5,8,1401,0
2839.35,16,Fuel,1,0,1,4,10,2296,1
1938.53,8,Entertainment,0,1,1,3,1,3217,0
892.61,12,Restaurant,0,0,1,4,18,462,1
2546.78,0,Entertainment,1,0,0,5,3,673,1
1652.63,13,Electronics,1,1,1,1,16,678,1
1169.18,23,Restaurant,0,1,0,5,1,524,0
485.71,1,Travel,1,1,0,5,17,517,1
3132.68,9,Fuel,1,1,0,1,9,62,0
374.94,0,Restaurant,1,1,1,2,11,2867,1
1273.95,18,Restaurant,0,0,1,1,6,1513,0
2604.6,23,Entertainment,1,0,0,1,6,3407,1
998.37,11,Entertainment,1,1,1,4,5,3205,1
776.96,16,Restaurant,0,0,1,0,11,2021,0
2533.24,15,Entertainment,1,1,0,2,9,3443,0
4361.11,12,Shopping,1,1,0,0,2,3266,0
2919.74,5,Restaurant,1,0,1,3,17,301,1
3174.41,6,Travel,1,1,1,1,19,366,1
3032.95,15,Shopping,1,1,0,5,7,2351,1
1185.27,6,Grocery,1,0,1,1,2,3211,0
623.46,2,Restaurant,0,0,0,5,9,251,0
3848.75,3,Electronics,0,1,1,1,20,2040,1
4447.37,8,Travel,0,1,1,0,12,448,1
2359.34,3,Fuel,0,0,1,0,19,1503,1
1471.6,16,Grocery,1,0,0,2,3,2271,0
554.76,14,Fuel,1,0,0,4,2,2557,0
37.45,20,Travel,1,1,1,2,7,64,0
688.06,15,Shopping,1,0,1,3,17,905,1
4028.14,15,Shopping,0,0,1,5,19,1285,1
710.11,19,Grocery,1,1,0,3,14,146,1
1950.92,21,Restaurant,1,1,1,1,10,1471,1
4346.34,20,Fuel,1,1,1,1,15,3501,1
4811.82,1,Travel,0,1,1,5,13,1775,1
249.68,14,Entertainment,0,1,0,5,12,3639,0
728.01,4,Fuel,1,0,1,0,12,1026,1
100.22,23,Travel,1,1,0,4,10,879,1
1982.01,20,Shopping,1,1,0,5,5,1470,0
3583.17,21,Electronics,0,1,1,1,14,2076,1
161.55,14,Fuel,0,0,1,1,6,3299,0
910.18,5,Grocery,1,0,1,0,18,1240,1
1239.63,16,Fuel,1,0,0,0,17,1777,0
3172.1,10,Grocery,1,1,0,3,14,1633,1
1958.97,11,Fuel,0,1,0,4,4,2320,0
3662.69,0,Shopping,1,1,1,4,5,1009,1
2776.8,10,Restaurant,0,1,1,4,6,1267,1
4415.48,6,Fuel,1,0,1,2,14,1099,1
2625.4,12,Grocery,1,0,0,5,11,2489,1
1557.21,6,Shopping,0,1,1,5,8,2840,0
738.81,19,Shopping,1,0,0,5,13,491,1
4309.77,9,Electronics,1,0,0,4,11,2530,1
3972.12,16,Fuel,0,0,0,4,3,886,0
2621.3,2,Grocery,0,0,1,2,8,1172,1
2976.69,0,Restaurant,0,0,0,5,19,3183,1
154.64,0,Travel,1,1,0,2,10,3278,1
3647.35,22,Restaurant,1,0,0,2,19,2528,1
1227.18,8,Grocery,1,1,0,2,15,2475,0
3969.82,1,Shopping,1,1,1,0,1,1344,1
4149.32,0,Travel,1,1,0,0,9,3571,1
970.18,20,Fuel,1,0,1,5,16,889,1
3522.1,11,Grocery,0,1,0,1,20,1269,0
2000.95,15,Grocery,0,1,1,4,14,3172,1
2566.9,15,Electronics,1,0,0,4,20,1619,1
2524.13,6,Entertainment,0,1,0,5,6,1323,0
3130.12,13,Grocery,0,1,0,3,4,3596,0
1673.64,12,Grocery,1,0,1,4,14,135,1
3827.34,7,Grocery,0,1,1,5,1,1321,1
1702.71,19,Travel,1,0,0,3,5,1289,0
3316.51,14,Grocery,1,1,0,1,3,652,0
1005.61,12,Electronics,1,1,1,5,19,3221,1
2141.41,19,Entertainment,0,1,0,0,17,92,0
2255.02,18,Shopping,1,0,0,4,6,3549,1
1052.67,19,Entertainment,1,0,1,3,17,113,1
2657.89,6,Restaurant,1,0,1,2,2,2338,1
4621.42,0,Electronics,0,0,1,0,15,1068,1
83.59,5,Grocery,1,1,1,3,9,224,1
3940.78,20,Electronics,0,1,1,0,2,321,0
3603.2,23,Entertainment,0,1,1,0,5,3479,1
1297.29,22,Travel,0,1,1,4,3,2656,1
443.8,4,Electronics,1,1,1,5,4,3174,1
2511.21,2,Electronics,1,0,0,2,14,2610,1
4563.84,5,Fuel,0,1,1,1,18,376,1
874.18,8,Restaurant,0,1,1,1,20,392,0
2253.71,5,Travel,1,0,1,4,14,1485,1
1516.73,15,Electronics,1,0,1,3,11,3436,1
3425.73,4,Fuel,0,0,1,4,12,1953,1
4607.71,3,Travel,1,1,0,1,8,2223,1
1471.79,13,Fuel,0,0,1,2,19,1676,0
1342.03,8,Shopping,0,1,0,0,1,1025,0
4643.54,15,Shopping,0,0,0,0,19,938,0
369.72,2,Entertainment,1,1,1,2,1,2176,1
486.42,19,Travel,0,1,0,5,12,108,0
4148.06,6,Entertainment,1,1,1,4,1,3065,1
442.75,22,Fuel,1,0,0,4,5,1192,1
2452.31,2,Travel,0,1,0,1,3,2429,0
1134.51,12,Restaurant,0,0,0,1,3,1222,0
3975.37,0,Entertainment,1,1,1,3,18,1765,1
3663.73,3,Fuel,1,1,0,4,10,2733,1
3317.02,3,Shopping,1,1,1,2,12,1375,1
3449.84,10,Restaurant,0,1,0,1,19,2815,0
1827.16,0,Electronics,0,1,1,5,3,1099,1
4265.08,12,Restaurant,0,1,1,4,6,754,1
1665.0,20,Restaurant,0,1,1,5,12,183,1
286.63,18,Entertainment,0,0,0,3,12,3181,0
1005.4,23,Travel,0,0,0,1,6,1409,0
1525.03,12,Entertainment,1,0,0,2,10,2073,0
2408.7,5,Travel,0,0,0,1,14,3023,0
542.49,14,Travel,1,1,0,3,19,1191,1
869.53,3,Restaurant,0,0,0,4,17,1379,1
3727.72,7,Travel,0,1,0,2,16,2757,0
2506.92,4,Shopping,0,1,1,5,14,2614,1
4112.59,5,Electronics,1,1,0,3,15,3212,1
1638.16,20,Travel,0,1,0,0,14,704,0
4590.25,13,Restaurant,1,0,0,1,20,985,1
4829.81,12,Restaurant,0,1,1,5,6,3586,1
4680.51,17,Grocery,0,1,0,0,19,1765,0
1796.44,14,Restaurant,0,0,0,2,6,2106,0
2236.15,5,Shopping,1,0,1,4,1,3164,1
670.99,22,Restaurant,1,1,1,4,13,3234,1
4432.39,0,Entertainment,1,1,1,1,20,932,1
3412.52,5,Restaurant,1,1,0,1,9,2120,0
64.85,1,Travel,1,0,1,0,19,2731,1
1960.48,0,Restaurant,0,0,1,3,13,2139,1
1510.65,8,Restaurant,0,0,0,3,1,3187,0
4370.85,20,Electronics,0,1,1,2,14,297,1
2767.97,19,Entertainment,0,0,0,5,3,3317,0
4687.2,6,Entertainment,1,1,0,5,1,3481,1
370.5,19,Restaurant,1,0,0,5,9,3622,0
1569.99,16,Restaurant,0,0,0,4,4,2745,0
886.88,19,Grocery,1,0,0,2,12,650,0
1499.47,23,Travel,1,0,1,3,1,2716,1
4920.32,14,Fuel,0,1,1,5,6,1897,1
4687.2,13,Travel,0,1,1,1,20,2564,1
3836.25,9,Entertainment,0,1,0,4,19,1352,1
3651.84,6,Entertainment,0,0,1,3,14,3509,1
3118.9,5,Grocery,0,0,0,2,17,1984,0
551.18,12,Grocery,1,1,1,1,8,1498,0
2159.87,22,Electronics,1,0,1,3,17,411,1
483.35,20,Entertainment,0,1,0,4,16,1171,0
1203.91,0,Grocery,1,1,0,3,14,3466,1
1921.91,2,Travel,0,0,0,4,19,3320,1
3811.6,16,Entertainment,0,0,0,4,15,442,1
2622.54,21,Electronics,1,1,0,1,2,1841,0
2155.31,17,Grocery,1,1,0,1,12,2049,1
2851.3,5,Shopping,1,1,0,5,20,151,1
1400.95,20,Restaurant,1,1,1,1,9,3633,0
1631.7,22,Travel,1,1,0,1,13,2133,1
312.33,1,Electronics,1,0,1,3,9,2764,1
2820.66,23,Fuel,0,1,0,3,20,1044,1
3421.73,22,Restaurant,0,1,0,0,1,3341,0
2346.85,7,Electronics,1,1,0,0,15,525,1
510.27,6,Shopping,1,1,0,5,11,1087,1
1205.53,20,Electronics,1,0,0,4,9,3430,0
3460.92,13,Entertainment,1,0,0,5,19,3251,1
431.55,23,Electronics,0,0,1,1,17,3277,1
3797.42,9,Entertainment,1,0,0,3,11,1969,1
1771.45,17,Grocery,1,0,0,3,8,1452,0
1335.6,2,Shopping,1,1,1,0,11,2840,1
267.18,0,Fuel,1,1,1,3,5,2509,1
3929.33,3,Grocery,0,0,1,0,20,2280,1
4078.27,5,Shopping,1,1,0,0,3,1447,0
419.85,19,Travel,0,1,0,3,16,2242,0
1672.7,7,Shopping,1,0,1,4,6,2395,1
2408.9,12,Travel,1,1,1,4,11,1185,1
2801.2,6,Shopping,1,0,0,4,9,3077,1
3654.34,18,Travel,0,1,1,1,16,2924,1
1471.82,3,Restaurant,0,0,0,5,18,3269,1
780.03,21,Entertainment,1,0,0,1,9,492,0
2908.65,1,Entertainment,0,1,0,1,4,1178,0
4308.39,5,Electronics,1,0,1,1,13,104,1
2548.98,8,Travel,0,1,1,0,11,3391,1
3534.17,1,Fuel,0,1,0,0,10,3561,1
4979.77,9,Grocery,1,1,0,3,12,2242,1
2663.91,8,Grocery,0,0,1,4,11,1851,1
2621.44,7,Shopping,1,1,0,5,20,1535,1
189.5,16,Grocery,1,1,0,1,3,2188,0
3048.59,5,Travel,1,1,1,3,12,2692,1
1193.82,16,Restaurant,1,0,1,2,5,3447,0
341.34,2,Travel,1,1,0,1,10,981,1
238.76,17,Travel,0,1,1,4,6,3015,0
2710.78,6,Entertainment,1,0,0,0,3,1543,0
4400.66,23,Restaurant,1,1,1,5,4,2158,1
712.87,19,Travel,1,1,1,4,9,850,1
3667.29,2,Electronics,0,1,0,4,6,2467,1
1823.45,0,Grocery,0,1,1,2,5,966,0
4283.44,2,Electronics,1,1,0,3,8,1976,1
1038.8,14,Restaurant,0,0,1,3,13,437,1
603.17,11,Grocery,1,0,0,1,18,3491,0
4258.56,8,Electronics,1,1,1,1,16,2524,1
4899.85,20,Electronics,0,1,0,0,20,3368,0
2103.36,11,Grocery,1,1,1,1,12,997,1
4209.15,17,Shopping,1,1,1,4,14,1688,1
4083.62,21,Entertainment,1,0,1,2,20,819,1
1889.95,11,Shopping,1,1,0,2,17,2118,0
4642.65,16,Travel,1,1,0,5,19,1800,1
1841.73,8,Fuel,1,0,0,4,3,530,0
4851.52,2,Grocery,0,0,1,0,10,1272,1
147.92,23,Fuel,0,1,1,4,2,1853,1
2342.27,2,Restaurant,0,0,0,1,6,532,0
4156.76,4,Entertainment,1,1,1,4,13,2234,1
4075.24,1,Shopping,1,1,1,0,11,3644,1
2913.48,10,Restaurant,0,1,0,1,16,395,0
3423.61,22,Travel,0,0,0,1,19,3136,1
2371.59,11,Restaurant,0,1,0,1,11,2869,0
1960.74,9,Shopping,1,1,0,4,5,2609,0
340.72,15,Fuel,1,1,0,1,2,1934,0
4660.78,11,Travel,0,1,0,5,4,3103,0
4142.75,10,Grocery,1,1,1,0,6,2402,1
4431.89,12,Shopping,1,0,0,2,17,2539,1
2781.48,16,Travel,0,0,1,5,6,748,1
4283.19,18,Electronics,1,1,0,0,1,1623,0
4426.15,2,Shopping,0,1,1,1,19,3261,1
1976.69,5,Restaurant,1,1,0,2,9,919,0
2153.77,23,Grocery,1,0,0,2,8,2726,1
1790.83,6,Electronics,0,0,0,4,8,2259,0
2756.64,19,Travel,0,1,1,0,19,3410,1
804.49,4,Grocery,1,0,1,2,14,2805,1
3994.73,11,Electronics,1,0,0,0,3,1316,0
429.68,4,Restaurant,0,0,0,0,11,1193,0
2975.0,4,Entertainment,0,1,0,0,13,795,1
3103.82,0,Shopping,0,1,1,2,5,1671,1
2006.98,4,Shopping,1,1,1,2,9,348,1
1992.46,2,Grocery,1,1,1,2,11,722,1
496.32,14,Fuel,1,1,0,0,18,2149,0
126.98,22,Shopping,0,0,1,5,13,721,1
4805.1,18,Restaurant,1,1,1,5,4,1643,1
4886.31,14,Grocery,1,0,1,0,14,537,1
1236.76,3,Fuel,0,1,0,0,10,3264,0
178.39,18,Shopping,1,1,0,0,13,1958,0
1173.52,23,Fuel,1,0,1,1,3,2133,1
954.11,14,Fuel,1,1,1,0,20,402,1
2399.87,2,Restaurant,0,1,1,1,15,1361,1
3058.37,23,Shopping,0,1,1,0,15,2494,1
3330.86,9,Entertainment,1,0,0,4,7,2757,1
2794.57,11,Grocery,1,1,0,1,10,1472,1
249.23,21,Grocery,0,0,0,0,20,827,0
3777.27,11,Entertainment,1,1,1,2,5,1808,1
257.11,14,Shopping,1,0,1,4,9,2690,1
1518.95,1,Shopping,1,1,0,2,13,2336,1
1959.78,7,Travel,1,1,1,3,8,3357,1
489.55,16,Entertainment,1,1,0,3,7,3457,0
731.66,6,Restaurant,0,0,1,5,5,2572,0
4786.38,23,Restaurant,1,0,0,5,14,446,1
2753.69,20,Shopping,0,0,1,2,17,323,1
3505.4,6,Entertainment,0,1,0,3,15,574,1
4334.6,4,Grocery,1,1,1,3,13,2123,1
3417.16,15,Electronics,0,0,0,1,1,653,0
1947.29,9,Travel,0,1,1,3,7,2954,0
844.38,10,Fuel,0,1,1,4,4,534,0
4013.64,13,Electronics,1,0,1,3,14,3501,1
4630.32,5,Shopping,1,0,0,4,3,1859,1
2829.56,15,Grocery,0,0,0,1,17,1679,0
3869.07,7,Shopping,1,0,1,5,5,1001,1
3644.4,18,Grocery,1,1,0,2,6,133,0
2773.56,16,Entertainment,0,0,0,5,10,2001,1
4449.98,16,Fuel,0,1,0,0,3,2041,0
3767.42,21,Shopping,0,1,1,3,12,1010,1
4769.95,10,Fuel,1,1,1,0,15,1168,1
4820.57,6,Shopping,1,0,0,4,18,2192,1
1332.75,5,Fuel,0,0,0,2,7,3357,0
2705.36,2,Restaurant,1,1,1,1,17,2125,1
1192.38,14,Restaurant,1,1,1,3,19,922,1
4123.18,14,Travel,1,1,0,3,2,2450,1
2472.62,17,Electronics,0,1,0,0,7,2891,0
4417.01,12,Entertainment,0,1,1,0,10,2076,1
4500.77,11,Grocery,0,0,1,2,20,2795,1
427.38,3,Shopping,0,0,1,0,16,1353,1
3987.8,3,Travel,0,0,1,0,5,2646,1
1671.87,17,Fuel,1,1,0,0,16,1840,0
1926.3,4,Restaurant,1,0,1,3,14,3296,1
4116.4,5,Fuel,1,1,1,2,17,2904,1
422.04,12,Travel,0,1,1,1,1,2773,0
4452.06,0,Electronics,1,1,1,1,14,1872,1
4405.12,14,Electronics,1,1,1,0,12,202,1
3601.57,20,Grocery,1,0,1,0,7,730,1
2114.39,11,Electronics,1,0,1,3,10,1478,1
4047.76,12,Shopping,0,0,0,3,20,1719,1
1793.52,17,Travel,1,1,0,3,7,3627,0
1789.66,23,Travel,0,0,0,3,2,3394,0
1951.73,3,Grocery,0,0,0,0,12,232,0
1117.2,17,Fuel,1,1,1,4,20,1776,1
4076.82,16,Shopping,0,0,1,0,5,56,0
1874.23,7,Travel,1,1,1,5,20,980,1
2308.84,20,Restaurant,1,0,0,0,19,3311,1
4662.47,10,Restaurant,1,0,1,1,11,1917,1
2039.34,19,Entertainment,0,1,1,3,14,2806,1
1544.2,5,Electronics,1,1,0,2,2,1537,0
481.03,5,Grocery,0,1,0,5,9,1942,0
1100.55,16,Travel,0,0,0,4,2,1224,0
2905.37,16,Restaurant,0,0,0,5,6,2650,0
4606.76,6,Entertainment,1,0,1,1,20,2380,1
4813.88,20,Fuel,0,1,0,3,8,483,0
4378.4,12,Entertainment,1,1,1,2,13,1063,1
2644.38,17,Travel,1,1,1,5,1,2791,1
1114.13,19,Restaurant,0,0,1,2,16,719,0
2037.73,6,Entertainment,0,1,0,2,14,3307,0
3179.42,6,Grocery,1,1,1,5,7,3477,1
2659.54,6,Fuel,1,1,1,5,15,2504,1
1988.3,12,Fuel,1,0,0,5,1,2396,0
3597.74,9,Travel,0,1,1,3,9,2978,1
2212.29,9,Entertainment,0,0,1,0,17,2656,1
4543.61,11,Grocery,0,1,1,5,6,566,1
4752.11,6,Restaurant,1,0,1,1,10,2383,1
2404.14,8,Restaurant,1,0,0,5,12,3431,1
3660.01,15,Electronics,0,0,1,4,3,479,1
2996.44,14,Electronics,1,1,1,2,19,1544,1
3552.6,8,Travel,0,0,0,5,20,2615,1
2640.91,11,Fuel,0,0,0,5,20,789,1
4372.41,17,Fuel,0,1,1,4,13,2605,1
3898.53,2,Fuel,1,1,0,3,7,2129,1
926.51,16,Restaurant,1,1,1,0,18,265,1
1666.96,2,Electronics,0,0,0,5,16,1179,1
4316.57,5,Grocery,0,0,1,3,7,604,1
1029.26,3,Fuel,0,0,0,4,2,639,0
2312.27,6,Electronics,1,1,0,3,12,1612,1
1850.6,15,Travel,0,0,1,0,14,3394,0
1292.11,19,Travel,0,1,1,4,20,487,1
4437.19,17,Entertainment,0,1,1,0,9,2955,0
2595.26,20,Electronics,0,1,0,1,7,831,0
668.24,9,Fuel,0,1,0,4,14,1223,0
868.05,13,Restaurant,0,1,1,4,18,713,1
2464.75,6,Travel,1,0,0,4,14,1356,1
1002.18,9,Fuel,0,0,1,5,2,1818,0
273.45,3,Entertainment,1,0,1,3,3,3546,1
463.19,12,Shopping,1,0,0,2,9,2346,0
1672.66,22,Electronics,0,0,1,4,5,1188,1
1035.41,12,Shopping,1,0,1,5,13,3379,1
259.92,13,Fuel,0,1,1,1,10,1440,0
1247.62,7,Fuel,0,0,0,4,11,599,0
182.56,2,Shopping,0,1,1,2,17,1214,1
2378.13,13,Electronics,1,1,0,4,17,3287,1
3887.29,3,Grocery,1,0,0,0,7,3136,1
3388.49,10,Electronics,1,0,1,4,3,1088,1
4710.97,1,Shopping,1,0,0,2,12,80,1
4105.69,21,Travel,1,0,1,2,4,872,1
4460.05,0,Restaurant,0,1,1,5,2,366,1
4873.07,12,Electronics,0,0,0,3,14,1477,1
4030.67,16,Restaurant,0,0,0,2,12,903,0
1905.68,11,Electronics,0,1,0,1,5,3111,0
2286.97,21,Restaurant,1,0,0,3,9,768,1
3578.9,5,Grocery,1,1,0,1,5,1329,0
4596.72,19,Electronics,1,0,1,4,6,1307,1
2208.77,12,Entertainment,1,1,0,5,18,948,1
2903.7,20,Grocery,1,0,1,4,19,1190,1
3298.23,19,Restaurant,1,0,1,5,19,2038,1
3262.1,9,Shopping,0,0,1,5,15,3375,1
2565.79,7,Entertainment,0,0,0,1,8,809,0
3744.58,14,Shopping,1,0,0,1,11,3394,1
1124.91,13,Entertainment,1,1,0,5,15,2728,1
4724.91,2,Entertainment,1,0,1,2,13,1233,1
1242.7,1,Electronics,1,1,0,5,3,3243,1
4151.91,2,Travel,1,0,0,5,13,3287,1
2380.57,8,Grocery,0,1,1,3,18,85,1
3264.05,10,Travel,1,1,1,0,4,1073,1
962.51,4,Grocery,1,0,0,5,20,1522,1
4909.9,12,Fuel,1,0,1,2,19,2087,1
2874.98,21,Travel,1,0,1,2,15,1767,1
917.94,7,Electronics,1,0,0,3,4,3138,0
383.0,19,Shopping,0,0,1,4,10,1994,1
4013.03,15,Restaurant,1,0,0,1,19,2503,1
1995.36,3,Electronics,1,1,1,0,6,703,1
346.86,16,Travel,0,1,0,3,11,2180,0
4237.77,2,Restaurant,1,1,0,1,14,3248,1
3917.5,22,Fuel,0,0,1,3,10,459,1
2095.38,21,Entertainment,0,0,0,0,19,2262,0
1022.28,1,Restaurant,1,0,0,0,15,730,1
3436.97,3,Electronics,0,1,0,1,11,972,1
3144.79,13,Fuel,1,0,1,4,18,2699,1
626.42,10,Restaurant,0,0,0,1,5,430,0
4353.94,4,Travel,0,0,0,1,5,3599,0
814.63,6,Grocery,1,0,0,2,17,2073,0
1927.15,3,Shopping,0,0,1,1,16,1269,1
4314.64,18,Electronics,0,0,0,0,16,994,0
4794.45,1,Shopping,0,1,0,4,15,2882,1
3531.63,1,Shopping,0,1,1,2,4,337,1
3909.16,18,Shopping,0,0,1,5,10,569,1
1310.83,10,Grocery,1,1,1,5,1,661,1
2181.13,9,Entertainment,0,0,1,4,19,2561,1
485.49,18,Fuel,0,1,1,0,13,573,0
1081.12,6,Shopping,0,0,1,2,9,1438,0
3847.01,9,Grocery,1,0,0,1,12,1608,1
508.45,2,Restaurant,0,1,0,3,6,81,0
1951.61,22,Electronics,1,1,1,4,7,2249,1
4408.35,10,Shopping,0,0,0,0,1,2082,0
2937.69,6,Restaurant,0,1,1,4,2,288,1
3175.11,10,Grocery,1,0,0,1,5,142,0
1407.24,0,Fuel,1,0,0,4,20,657,1
330.13,6,Restaurant,0,1,0,2,18,1670,0
405.18,15,Fuel,0,0,0,0,18,1890,0
3219.93,0,Entertainment,1,0,0,3,5,653,1
1275.05,20,Travel,0,0,1,0,16,3130,0
3758.33,13,Restaurant,0,0,1,2,16,1273,1
1879.95,14,Grocery,1,1,0,1,8,1709,0
1210.86,1,Travel,0,0,0,4,19,2920,1
1504.22,19,Restaurant,1,1,0,2,10,1197,0
920.73,0,Grocery,1,0,1,3,18,3225,1
1058.12,23,Fuel,1,0,1,4,16,2437,1
1632.33,1,Grocery,1,0,1,0,2,3633,1
2715.18,12,Restaurant,0,1,0,2,16,1375,0
2042.71,5,Travel,0,1,0,3,15,3180,1
920.7,15,Electronics,0,0,1,4,3,1522,0
65.23,16,Entertainment,1,1,1,5,3,2833,1
3039.91,16,Travel,0,1,1,0,3,431,0
615.37,3,Fuel,1,1,0,2,14,1368,1
1214.77,16,Travel,1,0,0,2,13,1612,0
4289.19,12,Travel,0,0,0,1,11,1704,0
756.86,10,Fuel,0,1,1,4,9,2549,0
817.49,12,Electronics,0,0,0,0,12,3636,0
2110.13,11,Shopping,1,1,1,4,15,2192,1
1420.51,13,Shopping,1,0,0,5,17,3428,1
1788.57,11,Electronics,1,1,1,0,9,1549,0
742.35,6,Electronics,1,0,1,0,4,869,0
4992.07,20,Shopping,0,1,1,2,8,2177,0
2276.19,19,Electronics,1,0,0,5,6,865,1
2738.1,15,Fuel,1,1,0,4,13,2549,1
790.84,19,Fuel,0,1,0,2,13,2331,0
1472.99,22,Restaurant,0,1,1,0,7,3476,0
12.58,11,Fuel,0,0,1,3,14,1880,1
1590.2,22,Shopping,1,0,1,3,18,1580,1
4943.9,0,Shopping,1,1,1,3,10,3618,1
1196.76,17,Electronics,0,0,0,1,3,2610,0
3561.75,17,Fuel,0,1,1,4,9,1378,1
572.45,10,Shopping,1,0,0,4,15,427,1
3515.17,9,Grocery,1,1,0,3,17,1143,1
3428.14,18,Shopping,0,0,0,2,2,264,0
453.0,17,Electronics,1,1,0,5,11,2351,1
212.04,19,Shopping,0,1,0,2,20,942,0
2951.13,12,Shopping,1,0,0,0,12,243,1
1219.07,21,Restaurant,0,0,0,0,3,1847,0
3803.14,7,Travel,1,0,0,3,1,522,1
3379.99,2,Restaurant,1,1,0,2,11,1488,1
1258.07,10,Electronics,1,1,1,3,13,2904,1
4463.23,8,Shopping,1,0,0,2,13,2843,1
4778.04,2,Shopping,0,1,0,1,7,806,0
4276.49,1,Restaurant,0,1,1,2,10,861,1
4300.9,6,Fuel,1,0,0,3,14,2926,1
4267.47,5,Entertainment,0,0,1,3,6,485,1
1210.55,16,Restaurant,0,1,1,0,11,429,0
3802.4,1,Fuel,0,1,0,5,15,3259,1
2472.44,8,Entertainment,1,0,1,0,9,1510,1
377.68,7,Travel,0,1,1,3,19,926,1
655.54,10,Entertainment,0,0,1,0,11,642,0
1558.73,22,Grocery,1,0,1,4,16,884,1
2959.44,22,Travel,1,0,1,2,19,3216,1
2597.34,23,Fuel,0,0,1,0,1,1003,1
863.86,5,Restaurant,0,1,0,4,13,782,0
267.56,7,Fuel,0,0,0,0,13,3041,0
3670.7,3,Shopping,0,1,1,1,8,2734,1
49.49,1,Restaurant,1,0,0,1,15,3342,1
1986.17,7,Shopping,1,1,1,0,2,1736,0
4823.98,13,Restaurant,0,0,0,4,17,101,1
905.27,11,Fuel,1,1,0,3,15,1041,1
3966.78,5,Restaurant,0,1,0,5,19,2682,1
2818.73,23,Grocery,1,0,0,0,2,3151,1
3187.51,19,Travel,1,0,0,3,10,891,1
3090.23,0,Entertainment,0,1,1,1,14,454,1
1134.14,13,Grocery,0,0,0,5,9,3000,0
4593.3,4,Restaurant,1,1,1,4,14,3284,1
4515.6,21,Shopping,0,1,0,2,18,1855,0
1221.84,11,Restaurant,1,1,1,0,14,552,1
517.93,19,Grocery,1,1,1,0,6,967,0
3736.17,10,Grocery,0,1,1,1,17,343,1
2767.81,0,Entertainment,0,0,0,3,5,2712,1
2640.5,15,Grocery,1,1,0,4,3,1358,1
532.86,22,Entertainment,0,1,0,3,20,2699,1
2001.74,3,Grocery,0,1,1,5,9,2457,1
3335.43,14,Entertainment,1,1,0,2,13,189,1
